mturk_id,ip,phrase,dimension,rating_value,time
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",an assailant is,evaluative,-4.3,4.038354158
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",an activist is,evaluative,1,5.033609152
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",a volunteer is,evaluative,4.3,3.096909761
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",a midwife is,evaluative,4.3,3.307875872
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",a bellhop is,evaluative,0,4.47814703
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",a peasant is,evaluative,0,3.57656455
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",a leftist is,evaluative,0,8.294928074
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",a researcher is,evaluative,2,5.176412582
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",a skater is,evaluative,0,9.352042437
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",a rapper is,evaluative,0,0.0504348278
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being brave is,evaluative,4.3,2.73664403
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being skilled is,evaluative,4.3,2.45042634
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being good is,evaluative,4.3,2.487250805
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being unruly is,evaluative,-4.3,2.459436655
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being pale is,evaluative,0,3.737665653
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being enlightened is,evaluative,4.3,2.240046978
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being scornful is,evaluative,-4.3,2.458925009
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being naughty is,evaluative,-4.3,2.258884907
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being bubbly is,evaluative,2,4.016815424
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being cranky is,evaluative,-4.3,2.235946178
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being aroused is,evaluative,0,4.947797775
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",feeling calm is,evaluative,1,3.566925287
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being maniacal is,evaluative,-2,3.263673544
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being practical is,evaluative,1,2.903640509
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",feeling terrified is,evaluative,-4.3,3.358902693
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being supportive is,evaluative,4.3,2.506325245
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being disgruntled is,evaluative,-4.3,2.302477121
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being perky is,evaluative,0,3.751195192
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being hopeful is,evaluative,4.3,2.31807065
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being pleasant is,evaluative,4.3,2.261819839
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being overweight is,evaluative,-1,5.947309256
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being needy is,evaluative,-4.3,2.208786726
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being phobic is,evaluative,0,4.001152277
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being motivated is,evaluative,4.3,2.056283951
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being solitary is,evaluative,0,3.568880081
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being personable is,evaluative,4.3,3.34275198
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being angelic is,evaluative,4.3,2.108249187
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being seductive is,evaluative,0,2.557684898
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being fearless is,evaluative,2,3.521039486
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being inspiring is,evaluative,4.3,3.601966858
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to wink at someone is,activity,-3,8.156497002
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to outperform someone is,activity,1.4,9.568636656
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to crave someone is,activity,-3,3.610554457
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to entreat someone is,activity,-1,8.901314497
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to hail someone is,activity,3,4.342109919
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to exorcise someone is,activity,3.2,5.378024817
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to socialize with someone is,activity,1.9,5.669602871
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to spit on someone is,activity,2.9,4.451815844
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to hustle someone is,activity,-0.4,7.092088938
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to pummel someone is,activity,4.3,3.68859005
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to compel someone is,activity,0.8,8.178482533
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to thwart someone is,activity,1.7,2.746838808
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to squeeze someone is,activity,-1.5,3.35159421
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to stab someone is,activity,3.1,2.741669416
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to promote someone is,activity,1,2.741801739
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to attract someone is,activity,-1.8,3.002725601
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to enlighten someone is,activity,0.6,2.652847528
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to wheedle someone is,activity,-0.1,3.134788513
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to validate someone is,activity,1,6.534852743
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to neutralize someone is,activity,2.8,2.938982964
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to scream at someone is,activity,4.2,2.90360117
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to dazzle someone is,activity,0.8,10.69998407
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to maim someone is,activity,3.1,3.25190711
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to goad someone is,activity,1.7,2.723018169
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to terrify someone is,activity,3,2.938763857
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to gaslight someone is,activity,-1.5,3.842376709
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to nurture someone is,activity,-0.9,3.852906942
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to look at someone is,activity,-2.1,5.14418292
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to empathize with someone is,activity,-1.9,2.799445152
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to rebuke someone is,activity,-1.9,4.85598278
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to sicken someone is,potency,-0.9,3.638536453
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to strike someone is,potency,2.9,3.282972574
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to cherish someone is,potency,-1.5,2.897952318
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to spit on someone is,potency,1.6,3.394460917
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to tutor someone is,potency,2.1,9.951226711
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to repay someone is,potency,-1.4,4.253821135
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to slam someone is,potency,3,2.673709393
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to befuddle someone is,potency,0.9,2.904619694
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to undercut someone is,potency,1.8,3.138541937
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to summon someone is,potency,2.4,2.955599546
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to follow someone is,potency,-1.7,3.282248735
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to maim someone is,potency,3.7,2.637070656
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to weaken someone is,potency,3.3,2.7152493
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to strongarm someone is,potency,2.7,2.673097849
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to fetch someone is,potency,-2.9,3.061695337
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to perplex someone is,potency,2.5,2.860625029
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to corner someone is,potency,2.7,2.582746744
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to enlighten someone is,potency,2,9.2126019
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to blackmail someone is,potency,2.3,6.910563707
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to mesmerize someone is,potency,1.7,3.919162989
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to dump someone is,potency,2.9,2.862769127
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to curse someone is,potency,2.7,2.645213604
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to restrict someone is,potency,2.7,4.299141169
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to backstab someone is,potency,2,2.904406548
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to dismiss someone is,potency,2.7,2.482315063
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to wrong someone is,potency,2.1,3.168154001
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to gaslight someone is,potency,2.4,3.762422323
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to oversee someone is,potency,1.9,3.173951864
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to prod someone is,potency,1.9,2.971622705
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to pummel someone is,potency,3.4,2.794439316
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to capture someone is,activity,3.2,4.231129408
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to perplex someone is,activity,-1.5,4.09350419
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to baffle someone is,activity,-2,2.744841576
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to backstab someone is,activity,-1.9,3.142748356
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to satisfy someone is,activity,-0.5,3.868540525
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to dodge someone is,activity,1,3.135949612
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to want someone is,activity,-3.1,2.748438597
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to impose upon someone is,activity,-1,4.005934238
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to oversee someone is,activity,-1.9,3.035041571
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to stab someone is,activity,2.9,2.86517477
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to blackmail someone is,activity,-1,5.245441437
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to squeeze someone is,activity,0.8,3.707860231
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to violate someone is,activity,-0.4,5.980633497
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to corner someone is,activity,2.8,4.409162521
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to scream at someone is,activity,4.1,2.790957451
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to gaslight someone is,activity,-2.8,3.072105169
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to brutalize someone is,activity,3.9,2.456599474
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to shun someone is,activity,-0.9,2.93817234
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to wrong someone is,activity,0.8,2.817245722
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to portray someone is,activity,-0.9,3.490818977
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to convict someone is,activity,-0.7,4.587483644
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to carry someone is,activity,2,2.465634823
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to dump someone is,activity,-1,4.042379856
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to empower someone is,activity,1.3,4.491398811
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to recruit someone is,activity,0.5,3.926110506
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to curse someone is,activity,-0.4,6.012696505
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to ravish someone is,activity,2.4,3.096582651
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to cherish someone is,activity,-1.9,2.632660151
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to sabotage someone is,activity,-1.2,3.449319124
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to eliminate someone is,activity,2.9,3.309698582
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being abusive is,potency,2.1,16.33585596
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being despicable is,potency,1.9,11.34934592
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being motivated is,potency,3,12.61608887
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being alienated is,potency,3,0.1069426537
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being feeble is,potency,-3.9,8.839155436
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being nerdy is,potency,1.2,5.434798956
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being plump is,potency,-1.5,5.290104151
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being stubborn is,potency,2.8,5.103511572
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being wicked is,potency,1.9,3.858255625
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being angelic is,potency,0.8,7.796002388
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being rigid is,potency,2.6,3.870853424
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being wonderful is,potency,3,3.746499538
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being enlightened is,potency,3.1,3.680271387
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being seductive is,potency,2.2,3.907656431
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being snobbish is,potency,1.1,4.506429911
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being sinister is,potency,1.9,3.828764439
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being elitist is,potency,1.1,3.506249189
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being intelligent is,potency,2.4,3.980888605
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being stern is,potency,1,3.470116615
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being sober is,potency,1.9,3.063145399
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being girly is,potency,-1.9,4.472946644
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being open is,potency,-0.9,5.510267019
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being bossy is,potency,2,2.765504599
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being sassy is,potency,1.9,2.87842679
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being abnormal is,potency,-1.9,8.127057314
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being scary is,potency,-1.9,0.03848195076
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being unpleasant is,potency,-1,5.239801168
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being mysterious is,potency,1.3,3.899918556
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being privileged is,potency,2.5,4.690419674
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being cuddly is,potency,1,4.141843319
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being intimidating is,evaluative,2.4,3.733645201
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",feeling terrified is,evaluative,-4,4.295808077
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being perverted is,evaluative,-2,4.460865259
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being unruly is,evaluative,-1.2,3.974511862
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being sober is,evaluative,1.4,3.614914656
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being angelic is,evaluative,1,3.158086061
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being good is,evaluative,0.8,4.04151392
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being needy is,evaluative,-3,3.214456558
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being obese is,evaluative,-1.6,4.03441
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being brilliant is,evaluative,3.1,5.554460526
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being modest is,evaluative,-1.9,4.372478962
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being idealistic is,evaluative,-1.9,4.21743679
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being fearless is,evaluative,3.3,3.032238483
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being bizarre is,evaluative,-2.4,2.894879103
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being wary is,evaluative,-2.8,3.180478334
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being girly is,evaluative,-1.5,2.902380228
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being whimsical is,evaluative,0.9,3.724807739
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being abnormal is,evaluative,-1.2,2.64935708
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being effective is,evaluative,1.8,3.352296114
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being frantic is,evaluative,-2.2,4.728090048
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being funny is,evaluative,1.1,3.286933899
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",feeling miserable is,evaluative,-2.8,3.949166059
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being sympathetic is,evaluative,-1.4,3.80043292
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being welcoming is,evaluative,0.9,3.808255434
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being frightened is,evaluative,-3,3.045311213
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being phobic is,evaluative,-3.4,2.875197172
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being wacky is,evaluative,0.9,3.320400476
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being ugly is,evaluative,-2.1,3.99678731
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being sweaty is,evaluative,-2.2,3.86292243
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being unethical is,evaluative,0.8,3.349259853
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",feeling terrified is,potency,-3.8,4.217496634
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being capable is,potency,2.1,3.027378798
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being sketchy is,potency,-1.1,2.907883406
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being active is,potency,1.6,3.604727507
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being hateful is,potency,-1,5.015102863
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being supportive is,potency,1,8.16862154
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being rigid is,potency,1.1,4.151299
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being inspiring is,potency,1.6,3.721169233
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being maniacal is,potency,-1,4.786269665
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being goofy is,potency,0.5,4.384922981
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being hopeful is,potency,-1.3,7.329281092
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being solitary is,potency,-2.6,4.39807868
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being scornful is,potency,0.7,5.172406673
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",feeling obligated is,potency,-2.1,5.630379677
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being attentive is,potency,1.7,3.758379459
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being nerdy is,potency,0.8,2.538281679
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being bizarre is,potency,-1.7,3.137489796
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being sassy is,potency,0.9,4.076724529
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being civilized is,potency,0.4,5.945689678
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being needy is,potency,-2.3,3.612493992
